timestamp,approach,turn,length_ft,speed_mph,phase,light,seconds_of_light_state,seconds_since_green,recent_free_flow_speed_mph,calibration_free_flow_speed_mph,include_in_approach_data,zone_id
20210213T114411.7,W,R,11,11,2,G,39.27,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114456.6,W,S,11,10,2,G,4.23,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114459.5,W,S,11,18,2,G,7.11,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114502.0,W,S,13,19,2,G,9.66,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114509.2,W,S,11,26,2,G,16.81,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114514.7,W,S,13,21,2,G,22.26,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114520.7,W,S,11,26,2,G,28.24,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114524.4,W,R,11,9,2,G,31.97,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114553.0,W,S,11,44,2,G,60.41,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114555.8,W,S,11,37,2,G,63.19,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114558.8,W,S,11,32,2,G,66.16,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114601.8,W,S,11,31,2,G,69.15,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114611.6,W,S,11,37,2,G,78.89,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114626.6,W,S,11,32,2,G,93.79,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114736.6,W,S,11,10,2,G,4.30,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114749.9,W,S,11,23,2,G,17.54,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114739.4,W,S,11,14,2,G,7.05,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114741.6,W,S,11,16,2,G,9.26,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114746.8,W,S,11,16,2,G,14.44,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114744.4,W,S,11,21,2,G,12.08,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114831.6,W,S,11,28,2,G,59.06,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114904.1,W,S,15,36,2,G,91.38,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114910.3,W,S,11,30,2,G,97.57,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114918.3,W,S,11,37,2,G,105.54,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114926.6,W,R,11,15,2,G,113.83,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114928.3,W,S,11,18,2,G,115.46,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114946.4,W,S,11,23,2,G,133.50,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114951.0,W,S,11,23,2,G,138.08,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114957.5,W,S,11,25,2,G,144.52,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T114955.1,W,S,11,29,2,G,142.09,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115024.4,W,S,11,29,2,G,171.31,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115145.0,W,S,11,19,2,G,12.66,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115138.0,W,S,12,14,2,G,5.71,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115139.6,W,S,11,15,2,G,7.31,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115142.1,W,S,11,20,2,G,9.79,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115147.8,W,S,11,18,2,G,15.50,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115150.8,W,S,11,18,2,G,18.42,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115153.5,W,S,11,18,2,G,21.19,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115156.0,W,S,11,17,2,G,23.66,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115200.5,W,S,11,17,2,G,28.09,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115202.9,W,S,11,18,2,G,30.55,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115206.2,W,S,11,25,2,G,33.77,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115225.2,W,S,11,23,2,G,52.71,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115232.9,W,S,11,29,2,G,60.39,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115239.2,W,S,11,38,2,G,66.65,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115245.2,W,S,11,30,2,G,72.63,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115247.5,W,S,11,28,2,G,74.90,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115251.6,W,S,11,24,2,G,79.02,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115255.2,W,S,11,27,2,G,82.60,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115257.0,W,S,11,24,2,G,84.33,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115300.3,W,S,11,29,2,G,87.63,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115325.6,W,S,11,17,2,G,112.85,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115330.6,W,S,12,27,2,G,117.81,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115422.2,W,S,11,15,2,G,6.82,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115419.4,W,S,13,10,2,G,3.99,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115536.8,W,S,11,13,2,G,3.20,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115544.5,W,S,11,15,2,G,10.90,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115547.6,W,S,11,19,2,G,14.00,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115552.7,W,S,11,23,2,G,19.03,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115540.4,W,S,11,14,2,G,6.84,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115550.1,W,S,12,21,2,G,16.48,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115555.0,W,S,11,20,2,G,21.35,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115614.9,W,S,11,29,2,G,41.14,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115628.8,W,S,11,36,2,Y,1.29,1.29,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115658.0,W,S,11,9,2,G,5.57,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115701.0,W,S,11,18,2,G,8.57,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115710.5,W,S,11,29,2,G,18.00,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115715.7,W,S,11,28,2,G,23.26,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115754.1,W,S,11,28,2,G,61.41,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115757.5,W,S,11,27,2,G,64.84,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115804.7,W,S,11,24,2,G,72.02,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115810.4,W,S,13,31,2,G,77.62,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115813.5,W,S,11,29,2,G,80.79,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115816.7,W,S,11,24,2,G,83.88,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115939.3,W,S,11,13,2,G,6.97,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115936.2,W,S,12,8,2,G,3.87,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115943.1,W,S,11,17,2,G,10.75,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115949.0,W,S,11,8,2,G,16.63,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115949.0,W,S,11,22,2,G,16.63,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115953.8,W,S,11,21,2,G,21.45,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115956.8,W,S,11,24,2,G,24.41,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T115959.3,W,S,11,20,2,G,26.91,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120006.2,W,S,11,30,2,G,33.74,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120030.6,W,S,16,11,2,R,0.33,3.09,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120102.0,W,S,11,10,2,G,4.52,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120109.2,W,S,11,17,2,G,11.68,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120111.3,W,S,11,19,2,G,13.79,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120105.1,W,S,11,14,2,G,7.58,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120113.6,W,S,11,18,2,G,16.09,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120126.4,W,S,12,24,2,G,28.76,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120128.4,W,S,11,24,2,G,30.75,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120131.2,W,S,11,25,2,G,33.61,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120132.9,W,S,11,26,2,G,35.26,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120155.0,W,S,11,29,2,G,57.22,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120157.5,W,S,11,28,2,G,59.80,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120200.2,W,S,11,26,2,G,62.46,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120201.8,W,S,11,19,2,G,64.02,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120205.0,W,S,12,30,2,G,67.21,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120206.7,W,S,11,30,2,G,68.95,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120346.6,W,S,11,26,2,G,14.34,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120403.5,W,S,11,26,2,G,31.15,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120456.2,W,S,11,11,2,G,3.85,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120458.7,W,S,11,16,2,G,6.25,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120501.2,W,S,11,16,2,G,8.78,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120507.6,W,S,11,19,2,G,15.14,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120504.7,W,S,11,19,2,G,12.25,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120621.7,W,S,11,13,2,G,4.23,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120740.1,W,S,11,10,2,G,7.65,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120737.2,W,S,11,7,2,G,4.81,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120742.7,W,S,13,13,2,G,10.28,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120759.5,W,S,13,29,2,G,26.98,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120755.4,W,R,12,11,2,G,22.91,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120856.4,W,S,11,12,2,G,3.91,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120901.5,W,S,11,22,2,G,9.07,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120907.2,W,S,11,25,2,G,14.75,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T120920.9,W,L,15,12,2,G,28.32,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121007.1,W,S,11,36,2,G,74.36,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121010.7,W,S,11,30,2,G,77.89,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121012.9,W,S,11,30,2,G,80.04,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121015.2,W,S,11,27,2,G,82.35,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121018.7,W,S,11,29,2,G,85.85,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121043.9,W,R,14,12,2,G,110.92,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121137.7,W,S,11,11,2,G,3.86,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121141.0,W,S,11,16,2,G,7.17,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121144.2,W,S,13,17,2,G,10.30,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121145.7,W,S,11,15,2,G,11.79,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121149.9,W,S,11,18,2,G,16.05,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121157.5,W,S,11,29,2,G,23.60,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121216.8,W,R,12,12,2,G,42.78,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121259.9,W,S,11,12,2,G,7.50,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121325.5,W,S,11,27,2,G,33.04,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121331.0,W,S,11,33,2,G,38.50,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121338.7,W,S,11,34,2,G,46.11,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121355.2,W,S,11,29,2,G,62.59,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121403.0,W,S,11,23,2,G,70.29,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121423.9,W,S,11,26,2,G,91.16,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121430.1,W,R,11,12,2,G,97.32,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121435.5,W,S,11,35,2,G,102.72,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121443.1,W,R,11,10,2,G,110.26,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121509.8,W,S,11,35,2,G,136.84,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121541.6,W,S,11,10,2,G,6.27,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121546.1,W,S,11,19,2,G,10.77,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121549.2,W,S,11,18,2,G,13.84,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121700.4,W,S,12,8,2,G,4.00,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121709.3,W,S,11,19,2,G,12.82,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121712.3,W,S,13,19,2,G,15.79,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121703.9,W,S,11,14,2,G,7.47,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121706.6,W,S,11,19,2,G,10.18,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121715.0,W,S,11,21,2,G,18.54,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121816.6,W,S,11,11,2,G,4.14,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121821.8,W,S,11,18,2,G,9.31,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121825.7,W,S,6,26,2,G,13.19,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121834.1,W,L,11,34,2,G,21.55,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121854.1,W,S,11,26,2,G,41.50,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121910.5,W,S,16,29,2,G,57.81,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T121951.6,W,R,11,12,2,G,98.69,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122100.4,W,S,11,11,2,G,5.10,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122103.3,W,S,11,14,2,G,8.04,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122105.4,W,S,15,17,2,G,10.05,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122108.6,W,S,11,18,2,G,13.32,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122110.2,W,S,11,20,2,G,14.87,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122113.5,W,S,11,23,2,G,18.19,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122221.2,W,S,11,11,2,G,3.68,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122341.5,W,S,11,7,2,G,4.00,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122344.9,W,S,11,16,2,G,7.39,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122501.8,W,S,11,11,2,G,4.39,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122509.4,W,S,11,36,2,G,11.94,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122550.6,W,R,11,14,2,R,0.23,3.16,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122623.2,W,L,12,8,2,G,10.75,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122625.7,W,S,11,20,2,G,13.27,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122628.3,W,S,11,18,2,G,15.87,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122630.7,W,S,11,21,2,G,18.20,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122635.1,W,R,16,11,2,G,22.59,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122723.3,W,R,11,8,2,R,12.92,15.93,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122736.3,W,S,11,9,2,G,3.89,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122745.6,W,S,11,13,2,G,13.17,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122741.4,W,S,11,17,2,G,8.95,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122743.1,W,S,11,18,2,G,10.63,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122752.7,W,S,11,24,2,G,20.25,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122748.1,W,S,11,20,2,G,15.69,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122750.4,W,S,11,22,2,G,17.93,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122805.1,W,S,11,31,2,G,32.61,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122902.4,W,S,13,8,2,G,4.84,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122905.1,W,S,11,13,2,G,7.47,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122916.6,W,S,11,19,2,G,18.94,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T122921.1,W,S,11,33,2,G,23.46,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123018.5,W,S,11,10,2,G,6.20,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123022.0,W,S,11,13,2,G,9.69,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123024.7,W,S,11,17,2,G,12.35,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123031.4,W,S,15,16,2,G,19.01,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123122.8,W,S,11,23,2,G,70.18,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123125.0,W,S,11,20,2,G,72.41,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123142.9,W,S,12,20,2,G,90.22,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123300.4,W,S,11,14,2,G,8.06,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123255.9,W,S,11,9,2,G,3.55,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123304.2,W,R,11,11,2,G,11.84,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123306.4,W,S,11,19,2,G,14.03,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123340.2,W,S,11,18,2,G,47.66,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123400.2,W,S,11,26,2,G,67.61,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123404.0,W,S,11,24,2,G,71.29,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123454.1,W,R,11,11,2,G,121.20,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123542.2,W,S,11,11,2,G,4.67,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123545.2,W,S,11,14,2,G,7.66,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123549.4,W,S,11,14,2,G,11.86,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123552.2,W,S,11,15,2,G,14.66,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123656.6,W,S,11,7,2,G,4.25,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123704.5,W,S,11,19,2,G,12.06,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123700.5,W,S,11,14,2,G,8.13,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123702.7,W,S,11,16,2,G,10.35,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123749.9,W,S,11,36,2,G,57.29,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123800.6,W,S,11,26,2,G,67.93,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123856.0,W,S,11,29,2,G,123.11,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123936.5,W,S,17,17,2,G,4.12,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123939.0,W,S,11,14,2,G,6.61,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123941.9,W,S,11,17,2,G,9.46,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123943.6,W,S,11,20,2,G,11.17,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123947.7,W,S,11,22,2,G,15.22,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T123952.6,W,S,11,22,2,G,20.11,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124048.9,W,S,11,28,2,G,76.14,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124120.7,W,S,13,16,2,G,107.82,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124133.1,W,S,11,25,2,G,120.17,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124200.6,W,S,18,30,2,G,147.55,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124157.4,W,S,6,18,2,G,144.30,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124203.5,W,S,12,31,2,G,150.37,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124237.2,W,S,11,18,2,G,183.96,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124247.2,W,S,11,14,2,G,193.93,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124300.4,W,S,11,22,2,G,207.05,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124309.4,W,S,15,25,2,Y,1.99,1.99,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124311.7,W,S,11,29,2,R,1.34,4.27,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124340.5,W,S,12,8,2,G,8.11,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124344.1,W,R,11,10,2,G,11.77,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124347.3,W,S,11,18,2,G,14.95,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124350.3,W,R,13,15,2,G,17.90,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124355.1,W,R,6,11,2,G,22.65,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124410.4,W,S,11,25,2,G,37.90,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124456.1,W,S,13,11,2,G,3.69,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124505.7,W,S,11,18,2,G,13.23,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124459.9,W,S,11,14,2,G,7.48,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124502.4,W,S,11,17,2,G,9.95,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124507.9,W,S,11,14,2,G,15.44,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124516.6,W,S,11,18,2,G,24.14,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124511.1,W,S,14,20,2,G,18.62,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124514.1,W,S,11,18,2,G,21.62,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124549.8,W,S,11,36,2,Y,2.33,2.33,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124552.6,W,S,11,37,2,R,2.21,5.18,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124622.5,W,S,11,12,2,G,5.07,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124632.0,W,R,11,14,2,G,14.52,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124636.2,W,R,11,13,2,G,18.75,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124654.7,W,S,13,30,2,G,37.14,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124712.7,W,S,13,33,2,G,55.05,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124716.0,W,S,11,24,2,G,58.36,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
20210213T124747.2,W,S,11,20,2,G,89.36,0.00,30,29,1,ddf9650ce56646da90980b55aabe126c
